,country,name,symbol,issuer,isin,asset_class,currency,underlying
2468,india,Dsp Equity & Bond Fund Growth,0P00005V8W,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01318,equity,INR,
2469,india,Mirae Asset Hybrid Equity Fund -direct Plan-dividend Payout,0P00016H71,Mirae Asset Global Inv (India) Pvt. Ltd,INF769K01DI7,equity,INR,
2470,india,Mirae Asset Hybrid Equity Fund -regular Plan-dividend Payout,0P00016H6Z,Mirae Asset Global Inv (India) Pvt. Ltd,INF769K01DF3,equity,INR,
2471,india,Lic Of India - Profit Plus Growth,0P0000NPCJ,Life Insurance Corporation of India,,equity,INR,
2472,india,Kotak Equity Hybrid Fund Dividend Payout,0P00005WSF,Kotak Mahindra Asset Management Co Ltd,INF174K01443,equity,INR,
2473,india,Kotak Equity Hybrid Direct Dividend Payout,0P0000XV5K,Kotak Mahindra Asset Management Co Ltd,INF174K01LL7,equity,INR,
2474,india,Kotak Equity Hybrid Regular Growth,0P00014M5R,Kotak Mahindra Asset Management Co Ltd,INF174K01E92,equity,INR,
2475,india,Kotak Equity Hybrid Direct Growth,0P00014MH9,Kotak Mahindra Asset Management Co Ltd,INF174K01F00,equity,INR,
2476,india,Sbi Life - Equity Optimiser Fund,0P0000NRF9,SBI Life Insurance Co Ltd,,equity,INR,
2477,india,Lic Of India - Jeevan Plus Growth,0P0000NPC3,Life Insurance Corporation of India,,equity,INR,
2478,india,Aviva Life - Life Unit Linked Growth Fund,0P0000NPPU,Aviva Life Insur Co. India Pvt. Ltd.,,equity,INR,
2479,india,Max Life - Dynamic Opportunities Fund,0P0000NRSA,Max Life Insurance Company Ltd.,,equity,INR,
2480,india,Tata Aia Life - Whole Life Aggressive Growth Fund,0P0000NQK7,TATA AIA Life Insurance Company Limited,,equity,INR,
2481,india,Lic Of India - Child Fortune Plus Growth,0P0000NPCX,Life Insurance Corporation of India,,equity,INR,
2482,india,Motilal Oswal Equity Hybrid Reg Gr,0P0001EDSJ,Motilal Oswal Asset Management Co. Ltd,INF247L01684,equity,INR,
2483,india,Hdfc Standard Life - Vantage Wealth Builder Fund,0P0000NNFM,HDFC Standard Life Insurance Co. Ltd.,,equity,INR,
2484,india,Sbi Life - Growth Pension Fund,0P0000NREL,SBI Life Insurance Co Ltd,,equity,INR,
2485,india,Hdfc Standard Life - Managers Fund,0P0000NNF5,HDFC Standard Life Insurance Co. Ltd.,,equity,INR,
2486,india,Tata Aia Life - Life Aggressive Growth Fund,0P0000NQJK,TATA AIA Life Insurance Company Limited,,equity,INR,
2487,india,Kotak Mahindra Old Mutual Life - Kotak Balanced Fund,0P0000NPBF,Kotak Mahindra Old Mutual Life Insu Ltd.,,equity,INR,
2488,india,Tata Aia Life - Life Growth Fund,0P0000NQJQ,TATA AIA Life Insurance Company Limited,,equity,INR,
2489,india,Icici Prudential Life - Pension Multi Cap Balanced Fund,0P0000NRD7,ICICI Prudential Life Insurance Co Ltd,,equity,INR,
2490,india,Kotak Low Duration Fund Regular Plan Normal Dividend Payout Option,0P00018WBV,Kotak Mahindra Asset Management Co Ltd,INF174K01Y64,bond,INR,
2491,india,Jm Equity Hybrid Fund Growth,0P00005WR9,JM Financial Asset Management Limited,INF192K01544,equity,INR,
2492,india,Jm Equity Hybrid Fund Dividend Payout,0P00005WR8,JM Financial Asset Management Limited,INF192K01528,equity,INR,
2493,india,Jm Equity Hybrid Fund Bonus Option - Principal Units,0P0001551G,JM Financial Asset Management Limited,INF192K01GN5,equity,INR,
2494,india,Jm Equity Hybrid Fund (direct) - Quarterly Bonus Option - Principal Units,0P0001551F,JM Financial Asset Management Limited,INF192K01HZ7,equity,INR,
2495,india,Franklin India Equity Hybrid Fund - Direct - Growth,0P0000XW5T,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01FZ1,equity,INR,
2496,india,Franklin India Equity Hybrid Fund Direct Dividend Payout,0P0000XW5S,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01GA2,equity,INR,
2497,india,Franklin India Equity Hybrid Fund Dividend Payout,0P00005VE0,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01825,equity,INR,
2498,india,Franklin India Equity Hybrid Fund Growth,0P00005VE1,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01817,equity,INR,
2499,india,Jm Equity Hybrid Fund (direct) Annual Dividend Payout Option,0P00014B47,JM Financial Asset Management Limited,INF192K01HJ1,equity,INR,
2500,india,Jm Equity Hybrid Fund (direct) Dividend Payout Option,0P0000XV3R,JM Financial Asset Management Limited,INF192K01BO4,equity,INR,
2501,india,Jm Equity Hybrid Fund Half Yearly Bonus Option - Principal Units,0P0001551L,JM Financial Asset Management Limited,INF192K01HT0,equity,INR,
2502,india,Jm Equity Hybrid Fund (direct) - Bonus Option - Principal Units,0P0001551B,JM Financial Asset Management Limited,INF192K01GP0,equity,INR,
2503,india,Jm Equity Hybrid Fund (direct) - Growth Option,0P0000XV3U,JM Financial Asset Management Limited,INF192K01BQ9,equity,INR,
2504,india,Aditya Birla Sun Life Equity Hybrid '95 Fund Dividend Payout,0P00005V5S,Aditya Birla Sun Life AMC Ltd,INF209K01BS7,equity,INR,
2505,india,Jm Equity Hybrid Fund (direct) Quarterly Dividend Payout Option,0P0001551H,JM Financial Asset Management Limited,INF192K01HR4,equity,INR,
2506,india,Jm Equity Hybrid Fund (direct) - Half Yearly Bonus Option - Principal Units,0P0001551C,JM Financial Asset Management Limited,INF192K01HV6,equity,INR,
2507,india,Jm Equity Hybrid Fund Annual Bonus Option - Principal Units,0P0001551J,JM Financial Asset Management Limited,INF192K01GZ9,equity,INR,
2508,india,Jm Equity Hybrid Fund Monthly Dividend Payout Option,0P0001551N,JM Financial Asset Management Limited,INF192K01HL7,equity,INR,
2509,india,Jm Equity Hybrid Fund (direct) Half Yearly Dividend Payout Option,0P0001551D,JM Financial Asset Management Limited,INF192K01HH5,equity,INR,
2510,india,Jm Equity Hybrid Fund Half Yearly Dividend Payout Option,0P0001551I,JM Financial Asset Management Limited,INF192K01HD4,equity,INR,
2511,india,Jm Equity Hybrid Fund (direct) - Annual Bonus Option,0P00013TXG,JM Financial Asset Management Limited,INF192K01HB8,equity,INR,
2512,india,Jm Equity Hybrid Fund (direct) Monthly Dividend Payout Option,0P0001551E,JM Financial Asset Management Limited,INF192K01HN3,equity,INR,
2513,india,Jm Equity Hybrid Fund Annual Dividend Payout Option,0P00014B46,JM Financial Asset Management Limited,INF192K01HF9,equity,INR,
2514,india,Jm Equity Hybrid Fund Quarterly Bonus Option - Principal Units,0P0001551K,JM Financial Asset Management Limited,INF192K01HX2,equity,INR,
2515,india,Jm Equity Hybrid Fund Quarterly Dividend Payout Option,0P0001551M,JM Financial Asset Management Limited,INF192K01HP8,equity,INR,
2516,india,Icici Prudential Equity & Debt Fund Half Yearly Dividend Payout,0P00014D1K,ICICI Prudential Asset Management Company Limited,INF109KA1X93,equity,INR,
2517,india,Icici Prudential Equity & Debt Fund Direct Plan Growth,0P0000XWA2,ICICI Prudential Asset Management Company Limited,INF109K01Y07,equity,INR,
2518,india,Icici Prudential Equity & Debt Fund Direct Plan Half Yearly Dividend Payout,0P00014B45,ICICI Prudential Asset Management Company Limited,INF109KA1Y19,equity,INR,
2519,india,Canara Robeco Ultra Short Term Fund Direct Plan- Dividend Payout,0P0000XW13,Canara Robeco Asset Management Co. Ltd.,INF760K01GN9,bond,INR,
2520,india,Canara Robeco Ultra Short Term Fund - Direct Plan- Growth Option,0P0000XW14,Canara Robeco Asset Management Co. Ltd.,INF760K01GM1,bond,INR,
2521,india,Dhfl Pramerica Ultra Short Term Fund Regular Plan Growth,0P00005VAL,DHFL Pramerica Asset Managers Private Limited,INF223J01FX1,bond,INR,
2522,india,Dhfl Pramerica Ultra Short Term Fund Regular Plan Monthly Dividend Payout,0P00005VAM,DHFL Pramerica Asset Managers Private Limited,INF223J01FY9,bond,INR,
2523,india,Dhfl Pramerica Ultra Short Term Fund Regular Plan Weekly Dividend Payout,0P00005VAN,DHFL Pramerica Asset Managers Private Limited,INF223J01GB5,bond,INR,
2524,india,Idbi Ultra Short Term Growth,0P0000PUU8,IDBI Asset Management Limited,INF397L01745,bond,INR,
2525,india,Idbi Ultra Short Term Fund Direct Growth,0P0000XV03,IDBI Asset Management Limited,INF397L01AV4,bond,INR,
2526,india,Icici Prudential Life - Pension Money Market Fund,0P0000NQY0,ICICI Prudential Life Insurance Co Ltd,,bond,INR,
2527,india,Motilal Oswal Ultra Short Term Fund-direct Plan-weekly Dividend Reinvestment Option,0P00015EJ6,Motilal Oswal Asset Management Co. Ltd,INF247L01353,bond,INR,
2528,india,Motilal Oswal Ultra Short Term Fund Direct Growth,0P0000ZKDN,Motilal Oswal Asset Management Co. Ltd,INF247L01247,bond,INR,
2529,india,Motilal Oswal Ultra Short Term Fund-regular Plan-fortnightly Dividend Reinvestment Option,0P0000ZSU8,Motilal Oswal Asset Management Co. Ltd,INF247L01296,bond,INR,
2530,india,Motilal Oswal Ultra Short Term Fund Regular Monthly Dividend Payout,0P0000ZKDM,Motilal Oswal Asset Management Co. Ltd,INF247L01320,bond,INR,
2531,india,Motilal Oswal Ultra Short Term Fund Regular Growth,0P0000ZKDJ,Motilal Oswal Asset Management Co. Ltd,INF247L01213,bond,INR,
2532,india,Motilal Oswal Ultra Short Term Fund Direct Daily Dividend Reinvestment,0P0000ZKDO,Motilal Oswal Asset Management Co. Ltd,INF247L01346,bond,INR,
2533,india,Motilal Oswal Ultra Short Term Fund-direct Plan-monthly Dividend Payout Option,0P0000ZKJO,Motilal Oswal Asset Management Co. Ltd,INF247L01395,bond,INR,
2534,india,Motilal Oswal Ultra Short Term Fund Regular Daily Dividend Reinvestment,0P0000ZKDK,Motilal Oswal Asset Management Co. Ltd,INF247L01270,bond,INR,
2535,india,Motilal Oswal Ultra Short Term Fund-direct Plan-quarterly Dividend Payout Option,0P00013YAJ,Motilal Oswal Asset Management Co. Ltd,INF247L01403,bond,INR,
2536,india,Motilal Oswal Ultra Short Term Fund Regular Weekly Dividend Reinvestment,0P0000ZKDL,Motilal Oswal Asset Management Co. Ltd,INF247L01288,bond,INR,
2537,india,Motilal Oswal Ultra Short Term Fund-regular Plan-quarterly Dividend Payout,0P0000ZKJP,Motilal Oswal Asset Management Co. Ltd,INF247L01338,bond,INR,
2538,india,Canara Robeco Ultra Short Term Fund - Regular Plan - Growth,0P0000IX6Z,Canara Robeco Asset Management Co. Ltd.,INF760K01DC9,bond,INR,
2539,india,Icici Prudential Life - Pension Preserver Fund,0P0000NRDC,ICICI Prudential Life Insurance Co Ltd,,bond,INR,
2540,india,Boi Axa Treasury Advnatage Fund- Direct Plan- Daily Dividend Reinvestment,0P0000XVZS,BOI AXA Investment Mngrs Private Ltd,INF761K01CT3,bond,INR,
2541,india,Boi Axa Ultra Short Duration Retail Weekly Dividend Reinvestment,0P0000IO4H,BOI AXA Investment Mngrs Private Ltd,INF761K01CX5,bond,INR,
2542,india,Uti - Ultra Short Term Fund - Direct Plan -weekly Dividend Payout Option,0P0000XVSS,UTI Asset Management Company Ltd,INF789FB1S63,bond,INR,
2543,india,L&t Ultra Short Term Fund Regular Growth,0P00005X3Q,L&T Investment Management Ltd,INF917K01AS7,bond,INR,
2544,india,L&t Ultra Short Term Fund Regular Cumulative,0P00005V7W,L&T Investment Management Ltd,INF917K01AN8,bond,INR,
2545,india,L&t Ultra Short Term Fund Semi Annual Dividend Payout,0P00005V7Y,L&T Investment Management Ltd,INF917K01AO6,bond,INR,
2546,india,Invesco India Ultra Short Term Fund Daily Dividend Reinvestment,0P00017KIL,Invesco Asset Management (India) Private Ltd,INF205K018H7,bond,INR,
2547,india,Invesco India Ultra Short Term Fund Direct Plan Daily Dividend Reinvestment,0P00017I1M,Invesco Asset Management (India) Private Ltd,INF205K019H5,bond,INR,
2548,india,Invesco India Ultra Short Term Fund Direct Plan Monthly Dividend Payout,0P0000XVHK,Invesco Asset Management (India) Private Ltd,INF205K01TI8,bond,INR,
2549,india,Invesco India Ultra Short Term Fund Monthly Dividend Payout,0P0000RZA1,Invesco Asset Management (India) Private Ltd,INF205K01TN8,bond,INR,
2550,india,Invesco India Ultra Short Term Fund - Growth,0P0000RZA0,Invesco Asset Management (India) Private Ltd,INF205K01TM0,bond,INR,
2551,india,Motilal Oswal Ultra Short Term Fund-direct Plan-fortnightly Dividend Reinvestment Option,0P0000ZRGE,Motilal Oswal Asset Management Co. Ltd,INF247L01361,bond,INR,
2552,india,Invesco India Ultra Short Term Fund Quarterly Dividend Payout,0P0000RZA2,Invesco Asset Management (India) Private Ltd,INF205K01TP3,bond,INR,
2553,india,Invesco India Ultra Short Term Fund Annual Dividend Payout,0P0000RZA3,Invesco Asset Management (India) Private Ltd,INF205K01TD9,bond,INR,
2554,india,Invesco India Ultra Short Term Fund Direct Plan Quarterly Dividend Payout,0P0000XVHP,Invesco Asset Management (India) Private Ltd,INF205K01TK4,bond,INR,
2555,india,Invesco India Ultra Short Term Fund - Direct Plan - Growth,0P0000XVHN,Invesco Asset Management (India) Private Ltd,INF205K01TH0,bond,INR,
2556,india,Icici Prudential Life - Preserver Fund,0P0000NRDO,ICICI Prudential Life Insurance Co Ltd,,bond,INR,
2557,india,Boi Axa Ultra Short Duration Fund- Direct Plan-bonus,0P00013KNW,BOI AXA Investment Mngrs Private Ltd,INF761K01CS5,bond,INR,
2558,india,Boi Axa Ultra Short Duration Fund- Direct Plan- Weekly Dividend Reinvestment,0P0000XYEG,BOI AXA Investment Mngrs Private Ltd,INF761K01CU1,bond,INR,
2559,india,Boi Axa Ultra Short Duration Fund- Direct Plan- Growth,0P0000XVZT,BOI AXA Investment Mngrs Private Ltd,INF761K01892,bond,INR,
2560,india,Boi Axa Ultra Short Duration Retail Daily Dividend Reinvestment,0P0000VHDP,BOI AXA Investment Mngrs Private Ltd,INF761K01CW7,bond,INR,
2561,india,Boi Axa Ultra Short Duration Retail Growth,0P0000IO4Q,BOI AXA Investment Mngrs Private Ltd,INF761K01298,bond,INR,
2562,india,Invesco India Ultra Short Term Fund Direct Plan Annual Dividend Payout,0P0000XVHM,Invesco Asset Management (India) Private Ltd,INF205K01TF4,bond,INR,
2563,india,L&t Short Term Bond Fund Bonus,0P0000USZF,L&T Investment Management Ltd,INF917K01CM6,bond,INR,
2564,india,Pgim India Ultra Short Term Fund Dividend Payout,0P0000MW4T,DHFL Pramerica Asset Managers Private Limited,INF223J01FI2,bond,INR,
2565,india,Pgim India Ultra Short Term Fund Direct Plan Daily Dividend Reinvestment,0P0000XW3Z,DHFL Pramerica Asset Managers Private Limited,INF223J01QL3,bond,INR,
2566,india,Indiabulls Ultra Short Term Fund Weekly Dividend Payout,0P0000V1H8,Indiabulls Asset Management Company Ltd.,INF666M01139,bond,INR,
2567,india,Indiabulls Ultra Short Term Fund Growth,0P0000V1H7,Indiabulls Asset Management Company Ltd.,INF666M01097,bond,INR,
2568,india,Indiabulls Ultra Short Term Fund Direct Plan Daily Dividend Reinvestment Option,0P0000XV1U,Indiabulls Asset Management Company Ltd.,INF666M01634,bond,INR,
2569,india,Indiabulls Ultra Short Term Fund Direct Plan Fortnightly Dividend Payout Option,0P000151MX,Indiabulls Asset Management Company Ltd.,INF666M01584,bond,INR,
2570,india,Indiabulls Ultra Short Term Fund Direct Plan Monthly Dividend Payout Option,0P000124IV,Indiabulls Asset Management Company Ltd.,INF666M01592,bond,INR,
2571,india,Indiabulls Ultra Short Term Fund Monthly Dividend Payout,0P0000V24M,Indiabulls Asset Management Company Ltd.,INF666M01154,bond,INR,
2572,india,Icici Prudential Life - Preserver Fund Iv,0P0000NRDQ,ICICI Prudential Life Insurance Co Ltd,,bond,INR,
2573,india,Essel Ultra Short Term Fund Direct Plan Growth Option,0P0000XVB2,Essel Funds Management Company Ltd,INF959L01BC9,bond,INR,
2574,india,Essel Ultra Short Term Regular Growth,0P0000N9SG,Essel Funds Management Company Ltd,INF959L01BH8,bond,INR,
2575,india,Edelweiss Tokio Life - Money Market Fund,0P0000VRVL,Edelweiss Tokio Life Insurance Co. Ltd,,bond,INR,
2576,india,Sbi Equity Hybrid Fund Direct Dividend Payout,0P0000XVJJ,SBI Funds Management Private Limited,INF200K01RW4,equity,INR,
2577,india,Sbi Equity Hybrid Fund Direct Growth,0P0000XVJO,SBI Funds Management Private Limited,INF200K01RY0,equity,INR,
2578,india,Sbi Equity Hybrid Fund Regular Dividend Payout,0P00005WEX,SBI Funds Management Private Limited,INF200K01115,equity,INR,
2579,india,Sbi Equity Hybrid Fund Regular Growth,0P00005WEY,SBI Funds Management Private Limited,INF200K01107,equity,INR,
2580,india,Icici Prudential Equity & Debt Fund Direct Plan Annual Dividend Payout,0P00017CAS,ICICI Prudential Asset Management Company Limited,INF109KB1QM2,equity,INR,
2581,india,Icici Prudential Equity & Debt Fund Monthly Dividend Payout,0P00005WZH,ICICI Prudential Asset Management Company Limited,INF109K01DX5,equity,INR,
2582,india,Icici Prudential Equity & Debt Fund Annual Dividend Payout,0P00017BNM,ICICI Prudential Asset Management Company Limited,INF109KB1QK6,equity,INR,
2583,india,Icici Prudential Equity & Debt Fund Growth,0P00005WZI,ICICI Prudential Asset Management Company Limited,INF109K01480,equity,INR,
2584,india,Icici Prudential Equity & Debt Fund Direct Plan Monthly Dividend Payout,0P0000XWA1,ICICI Prudential Asset Management Company Limited,INF109K01X81,equity,INR,
2585,india,Indiabulls Ultra Short Term Fund - Direct Plan - Growth Option,0P0000XV1X,Indiabulls Asset Management Company Ltd.,INF666M01535,bond,INR,
2586,india,Indiabulls Ultra Short Term Fund Daily Dividend Reinvestment,0P0000V8HY,Indiabulls Asset Management Company Ltd.,INF666M01196,bond,INR,
2587,india,Indiabulls Ultra Short Term Fund Direct Plan Weekly Dividend Payout Option,0P0000XV1W,Indiabulls Asset Management Company Ltd.,INF666M01576,bond,INR,
2588,india,Dhfl Pramerica Ultra Short Term Fund Direct Plan Quarterly Dividend Payout,0P0001022I,DHFL Pramerica Asset Managers Private Limited,INF223J01QT6,bond,INR,
2589,india,Pgim India Ultra Short Term Fund Monthly Dividend Payout,0P0000IX7V,DHFL Pramerica Asset Managers Private Limited,INF223J01FL6,bond,INR,
2590,india,Pgim India Ultra Short Term Fund Bonus,0P0000IX8H,DHFL Pramerica Asset Managers Private Limited,INF223J01FN2,bond,INR,
2591,india,Pgim India Ultra Short Term Fund Quarterly Dividend Payout,0P0000X4YX,DHFL Pramerica Asset Managers Private Limited,INF223J01JH6,bond,INR,
2592,india,Pgim India Ultra Short Term Fund Direct Plan Monthly Dividend Payout,0P0000Y0NL,DHFL Pramerica Asset Managers Private Limited,INF223J01QP4,bond,INR,
2593,india,Pgim India Ultra Short Term Fund Annual Dividend Payout,0P0000X4YW,DHFL Pramerica Asset Managers Private Limited,INF223J01JJ2,bond,INR,
2594,india,Pgim India Ultra Short Term Fund Weekly Dividend Payout,0P0000IX8R,DHFL Pramerica Asset Managers Private Limited,INF223J01FO0,bond,INR,
2595,india,Pgim India Ultra Short Term Fund Direct Plan Annual Bonus,LP68215344,DHFL Pramerica Asset Managers Private Limited,INF223J01XI5,bond,INR,
2596,india,Pgim India Ultra Short Term Fund Growth,0P0000IX7N,DHFL Pramerica Asset Managers Private Limited,INF223J01FK8,bond,INR,
2597,india,Pgim India Ultra Short Term Fund Regular Plan Bonus,0P0000IX7U,DHFL Pramerica Asset Managers Private Limited,INF223J01GA7,bond,INR,
2598,india,Pgim India Ultra Short Term Fund Monthly Bonus,0P0000YK43,DHFL Pramerica Asset Managers Private Limited,INF223J01VJ7,bond,INR,
2599,india,Pgim India Ultra Short Term Fund Daily Dividend Reinvestment,0P0000IX70,DHFL Pramerica Asset Managers Private Limited,INF223J01FH4,bond,INR,
2600,india,Pgim India Ultra Short Term Fund Regular Plan Daily Dividend Reinvestment,0P00009N1E,DHFL Pramerica Asset Managers Private Limited,INF223J01FW3,bond,INR,
2601,india,Pgim India Ultra Short Term Fund Direct Plan Weekly Dividend Payout,0P0000XW41,DHFL Pramerica Asset Managers Private Limited,INF223J01QR0,bond,INR,
2602,india,Bajaj Allianz Life - Cash Plus Fund,0P0000NQSZ,Bajaj Allianz Life Insurance Company Ltd,,bond,INR,
2603,india,Jm Ultra Short Duration Fund Bonus Option - Principal Units,0P0000YK47,JM Financial Asset Management Limited,INF192K01FB2,bond,INR,
2604,india,Jm Ultra Short Duration Fund (direct) - Growth Option,0P0000XV4N,JM Financial Asset Management Limited,INF192K01DO0,bond,INR,
2605,india,Jm Ultra Short Duration Fund Growth,0P00009MWU,JM Financial Asset Management Limited,INF192K01AQ1,bond,INR,
2606,india,Jm Ultra Short Duration Fund (direct) - Bonus Option - Principal Units,0P0000YK46,JM Financial Asset Management Limited,INF192K01FD8,bond,INR,
